Area,Bedrooms,Bathrooms,Floors,YearBuilt,Price,Location_Downtown,Location_Rural,Location_Suburban,Location_Urban,Condition_Excellent,Condition_Fair,Condition_Good,Condition_Poor,Cluster
605,2,2,3,1918,809925,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2181,3,1,2,1996,664997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4597,5,4,2,1965,365414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4516,2,2,2,1978,514838,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3136,5,4,2,1985,891967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2637,2,3,2,2023,305560,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3916,3,4,1,1973,818026,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4945,3,1,3,1981,782119,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4030,4,3,1,1921,66220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1786,2,2,1,1945,325536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3679,4,2,1,2012,528803,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4154,2,3,1,1990,445462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2859,4,4,1,1912,332154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
944,3,2,2,1932,176951,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
535,5,1,2,1904,380502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1975,4,3,3,1989,533419,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4457,2,1,1,1976,198306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2298,2,3,3,1926,932622,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2345,3,2,2,2020,690083,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1908,2,4,2,1977,492667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2208,1,3,2,1923,959222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3438,5,3,1,1966,175223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1800,4,1,1,2010,572886,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1743,5,2,2,2014,649493,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4476,3,1,3,1962,465000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3597,4,2,3,2012,997176,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
509,4,1,2,1993,51082,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2925,1,3,3,1998,454364,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2160,3,1,2,1947,208566,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3131,2,4,3,1962,911525,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1572,1,2,2,1977,364096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3725,1,2,3,1911,86719,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1816,5,3,1,1927,98737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4645,5,2,2,1943,502669,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4183,5,4,2,1992,157271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3773,1,1,3,1942,744896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
645,2,3,2,1916,231676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3540,4,4,2,1939,494049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1962,5,2,2,1948,981543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2084,2,2,1,1984,642127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
982,3,4,1,1956,884363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3679,5,1,3,1986,352069,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1749,4,1,1,1983,232075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1130,3,3,3,1963,492113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1161,3,2,1,1974,137745,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4003,4,4,3,1956,176298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3352,5,1,1,2020,667997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2966,1,3,1,1997,354431,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1487,4,2,3,1973,796086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2046,4,2,2,1973,476228,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1149,4,3,2,2006,681540,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1468,3,3,1,2023,747143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3137,2,1,3,1969,421467,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1600,1,4,2,1999,511531,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
940,5,2,3,1987,789126,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1269,5,4,2,1975,489707,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1843,2,2,3,1942,270013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4858,4,2,1,2018,501800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4229,1,4,3,1922,849235,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4406,5,3,2,1926,230697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2077,5,1,1,1957,693107,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4508,4,2,3,2020,929793,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3851,2,3,2,2008,63698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2849,1,2,1,1936,65376,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4102,2,1,3,1905,526870,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1741,2,2,2,1964,325261,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1625,1,1,3,1905,286591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3101,1,1,3,1949,481172,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1690,5,2,1,1921,98786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4631,5,2,1,2004,687293,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4948,1,1,2,1987,268850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
572,3,3,1,1924,378624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2414,5,4,2,1978,737055,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2972,3,1,3,1989,969015,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3546,1,2,3,1971,889665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1207,5,2,2,1950,423166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2304,2,3,3,1987,465718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4213,1,4,1,1947,493226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3064,4,1,3,2001,142529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2975,3,1,1,1969,517121,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4110,1,4,2,2017,815784,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4755,1,1,2,1998,489705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3323,5,4,3,2005,675207,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2235,5,2,3,1964,919965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2085,5,4,1,1959,524381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
566,4,1,1,1945,999453,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3561,5,4,3,1935,522803,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2928,1,3,3,1957,536275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4653,5,2,2,1975,772670,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
841,2,2,2,1937,259870,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3274,5,4,2,1910,643695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3317,4,1,3,1911,648097,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3161,2,3,3,1941,329373,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1732,1,2,3,2013,994889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4374,1,2,2,1938,616464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2901,3,1,3,1970,669113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1994,2,1,1,1910,970764,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4711,3,3,3,1935,147555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1161,2,4,3,1951,577433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4383,2,1,3,1930,147289,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4119,4,4,3,1932,713162,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2368,3,3,3,1912,838695,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2834,4,4,1,1917,470129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3874,2,2,1,1940,107788,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1516,1,4,3,1957,713515,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4906,2,3,2,1955,706282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
707,4,3,3,1923,777591,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3165,3,3,3,1972,201744,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2993,3,4,3,1930,219598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1132,4,2,2,1954,881776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2602,3,1,2,2004,959251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3459,5,2,2,1909,462230,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3583,1,4,1,1959,647640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2431,1,4,2,1901,534495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4219,1,1,1,2001,352468,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3062,3,4,1,1914,557745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2179,3,3,2,1902,930507,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
736,2,3,2,1942,276710,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4943,2,3,2,1930,744058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2040,1,3,1,1969,913601,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4443,5,3,3,1966,859816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
863,2,4,2,1955,577800,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2868,2,1,2,1962,973570,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
785,3,1,2,1974,736860,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
648,5,3,1,1914,173775,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4537,1,4,1,2008,128743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2266,2,2,3,2015,397786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1512,5,2,2,1991,441731,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3331,5,4,1,1909,654146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3007,1,3,3,1937,629088,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2023,5,1,2,1946,506356,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3285,5,4,1,1956,674652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3056,5,2,2,1949,555533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4225,2,2,2,2013,314531,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2101,1,2,1,1970,237232,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2908,5,3,1,1914,778927,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
840,5,2,1,1917,182871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3317,2,4,2,1981,169095,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2996,1,4,2,2015,609836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2225,3,2,3,2004,140450,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2189,2,4,2,1987,679957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3767,1,2,1,1901,916603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4906,5,2,2,2003,483595,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
761,1,1,3,1983,357558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1942,1,3,3,1997,647359,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
905,1,3,1,1942,687096,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2690,3,1,1,1925,550884,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4937,1,1,3,1970,128591,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
743,3,3,3,1937,798501,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4607,5,2,3,1993,316441,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1060,3,2,1,1941,683801,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4637,5,3,3,1904,965100,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3225,5,2,3,1910,922911,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1093,3,1,1,1964,148752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2326,2,2,2,1933,186080,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3729,4,2,2,2019,267885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3787,1,4,3,1900,427625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4573,4,4,2,1982,197892,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
633,1,4,2,1901,514764,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3638,1,2,2,1984,203325,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4419,5,3,2,1919,472418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
572,1,1,3,1960,996740,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4994,1,2,2,1986,641444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4725,3,3,2,1920,817248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3478,4,2,1,1987,110263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4861,3,1,3,1967,955428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2485,1,2,1,1911,673540,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1292,5,1,1,1921,168632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4759,3,2,3,1919,911287,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
594,3,1,2,1981,66575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1633,2,2,1,1900,324348,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
737,1,1,3,1929,61952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3446,5,4,2,1996,569826,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3030,3,2,3,1923,133323,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2460,3,2,1,1913,756502,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1548,5,3,2,1935,214944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3029,1,3,2,1968,734736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3464,2,1,3,1974,771444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1463,3,2,2,1923,192712,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1036,2,1,1,1959,338581,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4723,4,4,1,1994,177129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4179,1,3,1,1954,924113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4687,4,1,3,1976,828810,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4224,4,1,2,1979,582191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1042,4,3,2,1923,264776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1345,1,2,2,1976,601151,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4103,1,1,1,1923,355525,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3536,5,3,2,1953,864980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2994,2,2,1,1925,493172,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4985,2,4,2,1965,585755,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3219,5,3,1,1979,370098,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2384,5,1,2,1937,336045,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4638,4,4,3,2009,859733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4849,5,2,3,1964,961118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3701,3,2,1,2012,807902,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3210,2,3,1,1974,921612,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2453,5,3,2,1950,644191,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4350,3,3,2,1934,416099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1189,3,2,3,1942,983708,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2450,3,4,2,1928,594043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
956,3,2,1,1936,371961,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2630,4,1,1,1980,838525,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4476,3,2,1,1957,306094,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4744,4,1,1,1953,512753,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1679,4,4,1,1938,932751,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4785,3,3,3,1941,335084,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4065,2,3,3,1927,749400,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1382,3,2,1,1928,703002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
899,3,3,2,1942,141544,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1108,3,4,1,1902,658725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2138,2,3,3,2015,405113,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2648,1,2,1,1909,157001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1882,1,4,3,1958,137725,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1903,4,1,3,2005,427928,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1319,4,2,1,1913,160675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3792,2,1,1,1975,144266,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1319,5,4,2,1946,321380,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
919,1,2,3,1941,909029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4719,4,2,2,1993,265196,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3802,1,4,1,1931,184974,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2008,2,3,3,1931,673944,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1267,2,2,2,1941,346508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2544,5,2,2,1931,681359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2639,5,1,2,1925,406554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3529,2,3,1,2014,201168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2049,4,1,1,1900,193092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2264,1,1,1,1955,632761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3145,3,3,3,2021,291472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4216,5,3,1,2005,356297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4981,3,4,3,1901,222349,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2793,4,3,2,1980,350646,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3208,5,2,2,1929,65675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1400,3,3,1,2019,991869,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3584,4,4,2,2002,168384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2509,1,4,1,1970,128229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
741,4,4,3,1951,663337,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2885,5,3,2,1990,757508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4768,2,3,1,1908,401301,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1171,1,1,2,1921,270319,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
663,3,1,2,1933,679999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
964,5,2,1,2009,684378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3542,2,1,2,1948,929753,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2942,4,2,2,1900,776262,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2855,2,4,2,1972,862897,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4778,5,1,2,1983,868718,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3057,5,3,3,1952,104795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1045,2,1,2,1982,420283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4335,4,2,2,1999,784543,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1093,2,1,1,2023,153845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4304,5,4,3,1939,362130,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1959,5,3,1,1944,387540,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3993,3,2,1,1967,891610,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3101,3,3,1,1908,847177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2944,1,3,3,2004,828520,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3172,5,2,1,1921,303730,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4700,3,3,1,1917,253426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
516,2,3,1,1975,916069,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3691,4,1,2,2005,972532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
892,2,3,1,1942,279333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
924,4,3,3,1938,622854,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1071,3,3,3,1972,880154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4131,1,3,2,1905,923055,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1620,2,2,3,1982,423218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
741,2,4,3,1947,649262,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4397,2,1,2,2010,526908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4595,4,3,1,1906,396228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2779,3,3,2,1979,220951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1288,2,2,1,1968,467983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1214,2,4,1,1915,298595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3349,1,3,3,1900,953785,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1275,1,2,2,2014,678705,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4526,3,1,3,1936,904531,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2747,3,1,3,2002,229729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
578,5,3,1,1982,189570,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4426,1,3,3,2017,254739,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1355,5,4,2,1936,337251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2648,4,4,3,1980,734153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1531,5,3,3,1963,970200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3771,2,2,1,1989,890271,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4076,5,4,2,1985,663529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4682,3,3,3,1961,597685,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3956,4,4,1,1971,581992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4006,2,3,3,1960,852874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
907,5,1,2,1932,769148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
